cx,cy,cz,count,density,i,j,k
-0.040367,0.224128,0.404358,119,9.52000000e+05,8,23,15
-0.040367,0.224128,0.454358,230,1.84000000e+06,8,23,16
-0.040367,0.274128,-0.245642,234,1.87200000e+06,8,24,2
-0.040367,0.274128,-0.145642,8,6.40000000e+04,8,24,4
-0.040367,0.274128,-0.095642,289,2.31200000e+06,8,24,5
-0.040367,0.274128,-0.045642,390,3.12000000e+06,8,24,6
-0.040367,0.274128,0.004358,420,3.36000000e+06,8,24,7
-0.040367,0.274128,0.054358,93,7.44000000e+05,8,24,8
-0.040367,0.274128,0.104358,166,1.32800000e+06,8,24,9
-0.040367,0.274128,0.154358,88,7.04000000e+05,8,24,10
-0.040367,0.274128,0.204358,118,9.44000000e+05,8,24,11
-0.040367,0.274128,0.254358,449,3.59200000e+06,8,24,12
-0.040367,0.274128,0.304358,257,2.05600000e+06,8,24,13
-0.040367,0.274128,0.354358,39,3.12000000e+05,8,24,14
-0.040367,0.274128,0.404358,36,2.88000000e+05,8,24,15
-0.040367,0.274128,0.454358,337,2.69600000e+06,8,24,16
-0.040367,0.324128,-0.245642,260,2.08000000e+06,8,25,2
-0.040367,0.324128,-0.195642,8,6.40000000e+04,8,25,3
-0.040367,0.324128,-0.145642,216,1.72800000e+06,8,25,4
-0.040367,0.324128,-0.095642,71,5.68000000e+05,8,25,5
-0.040367,0.324128,-0.045642,84,6.72000000e+05,8,25,6
-0.040367,0.324128,0.004358,77,6.16000000e+05,8,25,7
-0.040367,0.324128,0.054358,42,3.36000000e+05,8,25,8
-0.040367,0.324128,0.154358,155,1.24000000e+06,8,25,10
-0.040367,0.324128,0.204358,706,5.64800000e+06,8,25,11
-0.040367,0.324128,0.254358,305,2.44000000e+06,8,25,12
-0.040367,0.324128,0.304358,329,2.63200000e+06,8,25,13
-0.040367,0.324128,0.404358,13,1.04000000e+05,8,25,15
-0.040367,0.324128,0.454358,297,2.37600000e+06,8,25,16
-0.040367,0.374128,-0.245642,239,1.91200000e+06,8,26,2
-0.040367,0.374128,-0.195642,12,9.60000000e+04,8,26,3
-0.040367,0.374128,-0.145642,324,2.59200000e+06,8,26,4
-0.040367,0.374128,-0.095642,76,6.08000000e+05,8,26,5
-0.040367,0.374128,0.104358,82,6.56000000e+05,8,26,9
-0.040367,0.374128,0.154358,835,6.68000000e+06,8,26,10
-0.040367,0.374128,0.204358,5,4.00000000e+04,8,26,11
-0.040367,0.374128,0.304358,185,1.48000000e+06,8,26,13
-0.040367,0.374128,0.354358,116,9.28000000e+05,8,26,14
-0.040367,0.374128,0.404358,114,9.12000000e+05,8,26,15
-0.040367,0.374128,0.454358,144,1.15200000e+06,8,26,16
-0.040367,0.424128,-0.245642,386,3.08800000e+06,8,27,2
-0.040367,0.424128,-0.195642,805,6.44000000e+06,8,27,3
-0.040367,0.424128,-0.145642,517,4.13600000e+06,8,27,4
-0.040367,0.424128,0.104358,714,5.71200000e+06,8,27,9
-0.040367,0.424128,0.154358,142,1.13600000e+06,8,27,10
-0.040367,0.424128,0.354358,244,1.95200000e+06,8,27,14
-0.040367,0.424128,0.404358,204,1.63200000e+06,8,27,15
-0.040367,0.424128,0.454358,110,8.80000000e+05,8,27,16
-0.040367,0.474128,-0.145642,789,6.31200000e+06,8,28,4
-0.040367,0.474128,-0.095642,486,3.88800000e+06,8,28,5
-0.040367,0.474128,-0.045642,34,2.72000000e+05,8,28,6
-0.040367,0.474128,0.104358,763,6.10400000e+06,8,28,9
-0.040367,0.524128,-0.095642,820,6.56000000e+06,8,29,5
-0.040367,0.524128,-0.045642,885,7.08000000e+06,8,29,6
-0.040367,0.524128,0.054358,311,2.48800000e+06,8,29,8
-0.040367,0.524128,0.104358,331,2.64800000e+06,8,29,9
-0.040367,0.574128,-0.095642,733,5.86400000e+06,8,30,5
-0.040367,0.574128,-0.045642,698,5.58400000e+06,8,30,6
-0.040367,0.574128,0.004358,74,5.92000000e+05,8,30,7
-0.040367,0.574128,0.054358,672,5.37600000e+06,8,30,8
-0.040367,0.574128,0.104358,6,4.80000000e+04,8,30,9
-0.040367,0.624128,-0.145642,77,6.16000000e+05,8,31,4
-0.040367,0.624128,-0.095642,602,4.81600000e+06,8,31,5
-0.040367,0.624128,-0.045642,621,4.96800000e+06,8,31,6
-0.040367,0.624128,0.004358,674,5.39200000e+06,8,31,7
-0.040367,0.624128,0.054358,623,4.98400000e+06,8,31,8
-0.040367,0.674128,-0.145642,144,1.15200000e+06,8,32,4
-0.040367,0.674128,-0.095642,401,3.20800000e+06,8,32,5
-0.040367,0.674128,-0.045642,665,5.32000000e+06,8,32,6
-0.040367,0.674128,0.004358,739,5.91200000e+06,8,32,7
-0.040367,0.674128,0.054358,263,2.10400000e+06,8,32,8
-0.040367,0.724128,-0.095642,87,6.96000000e+05,8,33,5
-0.040367,0.724128,-0.045642,94,7.52000000e+05,8,33,6
-0.040367,0.724128,0.004358,5,4.00000000e+04,8,33,7
0.009633,-0.925872,-0.295642,444,3.55200000e+06,9,0,1
0.009633,-0.925872,-0.245642,77,6.16000000e+05,9,0,2
0.009633,-0.875872,-0.295642,361,2.88800000e+06,9,1,1
0.009633,-0.875872,-0.245642,443,3.54400000e+06,9,1,2
0.009633,-0.875872,-0.195642,196,1.56800000e+06,9,1,3
0.009633,-0.825872,-0.295642,272,2.17600000e+06,9,2,1
0.009633,-0.825872,-0.245642,184,1.47200000e+06,9,2,2
0.009633,-0.825872,-0.195642,521,4.16800000e+06,9,2,3
0.009633,-0.825872,-0.145642,38,3.04000000e+05,9,2,4
0.009633,-0.775872,-0.295642,240,1.92000000e+06,9,3,1
0.009633,-0.775872,-0.245642,193,1.54400000e+06,9,3,2
0.009633,-0.775872,-0.195642,353,2.82400000e+06,9,3,3
0.009633,-0.775872,-0.145642,292,2.33600000e+06,9,3,4
0.009633,-0.725872,-0.295642,244,1.95200000e+06,9,4,1
0.009633,-0.725872,-0.245642,224,1.79200000e+06,9,4,2
0.009633,-0.725872,-0.195642,19,1.52000000e+05,9,4,3
0.009633,-0.725872,-0.145642,528,4.22400000e+06,9,4,4
0.009633,-0.675872,-0.295642,379,3.03200000e+06,9,5,1
0.009633,-0.675872,-0.245642,132,1.05600000e+06,9,5,2
0.009633,-0.675872,-0.145642,415,3.32000000e+06,9,5,4
0.009633,-0.675872,-0.095642,309,2.47200000e+06,9,5,5
0.009633,-0.675872,-0.045642,281,2.24800000e+06,9,5,6
0.009633,-0.675872,0.004358,174,1.39200000e+06,9,5,7
0.009633,-0.625872,-0.295642,214,1.71200000e+06,9,6,1
0.009633,-0.625872,-0.245642,269,2.15200000e+06,9,6,2
0.009633,-0.625872,-0.145642,100,8.00000000e+05,9,6,4
0.009633,-0.625872,-0.095642,408,3.26400000e+06,9,6,5
0.009633,-0.625872,0.004358,186,1.48800000e+06,9,6,7
0.009633,-0.625872,0.054358,76,6.08000000e+05,9,6,8
0.009633,-0.625872,0.104358,17,1.36000000e+05,9,6,9
0.009633,-0.575872,-0.245642,506,4.04800000e+06,9,7,2
0.009633,-0.575872,0.004358,309,2.47200000e+06,9,7,7
0.009633,-0.575872,0.054358,138,1.10400000e+06,9,7,8
0.009633,-0.575872,0.104358,457,3.65600000e+06,9,7,9
0.009633,-0.575872,0.154358,50,4.00000000e+05,9,7,10
0.009633,-0.525872,-0.245642,268,2.14400000e+06,9,8,2
0.009633,-0.525872,0.004358,26,2.08000000e+05,9,8,7
0.009633,-0.525872,0.054358,409,3.27200000e+06,9,8,8
0.009633,-0.525872,0.104358,461,3.68800000e+06,9,8,9
0.009633,-0.525872,0.154358,497,3.97600000e+06,9,8,10
0.009633,-0.525872,0.204358,170,1.36000000e+06,9,8,11
0.009633,-0.475872,-0.245642,256,2.04800000e+06,9,9,2
0.009633,-0.475872,-0.195642,122,9.76000000e+05,9,9,3
0.009633,-0.475872,0.154358,72,5.76000000e+05,9,9,10
0.009633,-0.475872,0.204358,510,4.08000000e+06,9,9,11
0.009633,-0.475872,0.254358,270,2.16000000e+06,9,9,12
0.009633,-0.425872,-0.245642,359,2.87200000e+06,9,10,2
0.009633,-0.425872,0.204358,38,3.04000000e+05,9,10,11
0.009633,-0.425872,0.254358,455,3.64000000e+06,9,10,12
0.009633,-0.425872,0.304358,118,9.44000000e+05,9,10,13
0.009633,-0.375872,-0.245642,467,3.73600000e+06,9,11,2
0.009633,-0.375872,0.254358,196,1.56800000e+06,9,11,12
0.009633,-0.375872,0.304358,622,4.97600000e+06,9,11,13
0.009633,-0.325872,-0.245642,434,3.47200000e+06,9,12,2
0.009633,-0.325872,0.304358,223,1.78400000e+06,9,12,13
0.009633,-0.325872,0.354358,265,2.12000000e+06,9,12,14
0.009633,-0.275872,-0.245642,511,4.08800000e+06,9,13,2
0.009633,-0.275872,0.304358,8,6.40000000e+04,9,13,13
0.009633,-0.275872,0.354358,755,6.04000000e+06,9,13,14
0.009633,-0.275872,0.404358,24,1.92000000e+05,9,13,15
0.009633,-0.225872,-0.245642,557,4.45600000e+06,9,14,2
0.009633,-0.225872,0.354358,620,4.96000000e+06,9,14,14
0.009633,-0.225872,0.404358,353,2.82400000e+06,9,14,15
0.009633,-0.175872,-0.245642,568,4.54400000e+06,9,15,2
0.009633,-0.175872,0.004358,89,7.12000000e+05,9,15,7
0.009633,-0.175872,0.054358,165,1.32000000e+06,9,15,8
0.009633,-0.175872,0.104358,81,6.48000000e+05,9,15,9
0.009633,-0.175872,0.354358,84,6.72000000e+05,9,15,14
0.009633,-0.175872,0.404358,603,4.82400000e+06,9,15,15
0.009633,-0.125872,-0.245642,515,4.12000000e+06,9,16,2
0.009633,-0.125872,-0.045642,166,1.32800000e+06,9,16,6
0.009633,-0.125872,0.004358,49,3.92000000e+05,9,16,7
0.009633,-0.125872,0.104358,135,1.08000000e+06,9,16,9
0.009633,-0.125872,0.154358,43,3.44000000e+05,9,16,10
0.009633,-0.125872,0.404358,616,4.92800000e+06,9,16,15
0.009633,-0.075872,-0.295642,1,8.00000000e+03,9,17,1
0.009633,-0.075872,-0.245642,535,4.28000000e+06,9,17,2
0.009633,-0.075872,-0.095642,94,7.52000000e+05,9,17,5
0.009633,-0.075872,-0.045642,20,1.60000000e+05,9,17,6
0.009633,-0.075872,0.154358,162,1.29600000e+06,9,17,10
0.009633,-0.075872,0.354358,6,4.80000000e+04,9,17,14
0.009633,-0.075872,0.404358,526,4.20800000e+06,9,17,15
0.009633,-0.025872,-0.245642,572,4.57600000e+06,9,18,2
0.009633,-0.025872,-0.095642,95,7.60000000e+05,9,18,5
0.009633,-0.025872,-0.045642,15,1.20000000e+05,9,18,6
0.009633,-0.025872,0.004358,23,1.84000000e+05,9,18,7
0.009633,-0.025872,0.054358,15,1.20000000e+05,9,18,8
0.009633,-0.025872,0.104358,83,6.64000000e+05,9,18,9
0.009633,-0.025872,0.154358,47,3.76000000e+05,9,18,10
0.009633,-0.025872,0.354358,65,5.20000000e+05,9,18,14
0.009633,-0.025872,0.404358,444,3.55200000e+06,9,18,15
0.009633,0.024128,-0.245642,565,4.52000000e+06,9,19,2
0.009633,0.024128,-0.095642,4,3.20000000e+04,9,19,5
0.009633,0.024128,-0.045642,166,1.32800000e+06,9,19,6
0.009633,0.024128,0.004358,287,2.29600000e+06,9,19,7
0.009633,0.024128,0.054358,105,8.40000000e+05,9,19,8
0.009633,0.024128,0.104358,98,7.84000000e+05,9,19,9
0.009633,0.024128,0.354358,65,5.20000000e+05,9,19,14
0.009633,0.024128,0.404358,502,4.01600000e+06,9,19,15
0.009633,0.024128,0.454358,25,2.00000000e+05,9,19,16
0.009633,0.074128,-0.245642,439,3.51200000e+06,9,20,2
0.009633,0.074128,-0.045642,23,1.84000000e+05,9,20,6
0.009633,0.074128,0.004358,234,1.87200000e+06,9,20,7
0.009633,0.074128,0.054358,5,4.00000000e+04,9,20,8
0.009633,0.074128,0.104358,6,4.80000000e+04,9,20,9
0.009633,0.074128,0.404358,128,1.02400000e+06,9,20,15
0.009633,0.074128,0.454358,222,1.77600000e+06,9,20,16
0.009633,0.124128,-0.245642,312,2.49600000e+06,9,21,2
0.009633,0.124128,0.004358,105,8.40000000e+05,9,21,7
0.009633,0.124128,0.404358,3,2.40000000e+04,9,21,15
0.009633,0.124128,0.454358,281,2.24800000e+06,9,21,16
0.009633,0.174128,-0.245642,188,1.50400000e+06,9,22,2
0.009633,0.174128,0.404358,148,1.18400000e+06,9,22,15
0.009633,0.174128,0.454358,447,3.57600000e+06,9,22,16
0.009633,0.224128,-0.245642,252,2.01600000e+06,9,23,2
0.009633,0.224128,0.054358,213,1.70400000e+06,9,23,8
0.009633,0.224128,0.104358,515,4.12000000e+06,9,23,9
0.009633,0.224128,0.154358,505,4.04000000e+06,9,23,10
0.009633,0.224128,0.204358,288,2.30400000e+06,9,23,11
0.009633,0.224128,0.254358,160,1.28000000e+06,9,23,12
0.009633,0.224128,0.304358,211,1.68800000e+06,9,23,13
0.009633,0.224128,0.354358,88,7.04000000e+05,9,23,14
0.009633,0.224128,0.404358,57,4.56000000e+05,9,23,15
0.009633,0.224128,0.454358,375,3.00000000e+06,9,23,16
0.009633,0.274128,-0.245642,277,2.21600000e+06,9,24,2
0.009633,0.274128,-0.095642,214,1.71200000e+06,9,24,5
0.009633,0.274128,-0.045642,187,1.49600000e+06,9,24,6
0.009633,0.274128,0.004358,462,3.69600000e+06,9,24,7
0.009633,0.274128,0.054358,324,2.59200000e+06,9,24,8
0.009633,0.274128,0.104358,116,9.28000000e+05,9,24,9
0.009633,0.274128,0.154358,38,3.04000000e+05,9,24,10
0.009633,0.274128,0.204358,116,9.28000000e+05,9,24,11
0.009633,0.274128,0.254358,37,2.96000000e+05,9,24,12
0.009633,0.274128,0.304358,6,4.80000000e+04,9,24,13
0.009633,0.274128,0.354358,428,3.42400000e+06,9,24,14
0.009633,0.274128,0.454358,377,3.01600000e+06,9,24,16
0.009633,0.324128,-0.245642,273,2.18400000e+06,9,25,2
0.009633,0.324128,-0.145642,161,1.28800000e+06,9,25,4
0.009633,0.324128,-0.095642,118,9.44000000e+05,9,25,5
0.009633,0.324128,-0.045642,251,2.00800000e+06,9,25,6
0.009633,0.324128,0.004358,250,2.00000000e+06,9,25,7
0.009633,0.324128,0.054358,54,4.32000000e+05,9,25,8
0.009633,0.324128,0.204358,584,4.67200000e+06,9,25,11
0.009633,0.324128,0.254358,645,5.16000000e+06,9,25,12
0.009633,0.324128,0.304358,386,3.08800000e+06,9,25,13
0.009633,0.324128,0.354358,12,9.60000000e+04,9,25,14
0.009633,0.324128,0.454358,338,2.70400000e+06,9,25,16
0.009633,0.374128,-0.245642,276,2.20800000e+06,9,26,2
0.009633,0.374128,-0.195642,81,6.48000000e+05,9,26,3
0.009633,0.374128,-0.145642,352,2.81600000e+06,9,26,4
0.009633,0.374128,-0.095642,66,5.28000000e+05,9,26,5
0.009633,0.374128,0.154358,512,4.09600000e+06,9,26,10
0.009633,0.374128,0.204358,279,2.23200000e+06,9,26,11
0.009633,0.374128,0.304358,199,1.59200000e+06,9,26,13
0.009633,0.374128,0.354358,236,1.88800000e+06,9,26,14
0.009633,0.374128,0.454358,319,2.55200000e+06,9,26,16
0.009633,0.424128,-0.245642,444,3.55200000e+06,9,27,2
0.009633,0.424128,-0.195642,950,7.60000000e+06,9,27,3
0.009633,0.424128,-0.145642,112,8.96000000e+05,9,27,4
0.009633,0.424128,0.104358,245,1.96000000e+06,9,27,9
0.009633,0.424128,0.154358,501,4.00800000e+06,9,27,10
0.009633,0.424128,0.354358,242,1.93600000e+06,9,27,14
0.009633,0.424128,0.404358,269,2.15200000e+06,9,27,15
0.009633,0.424128,0.454358,426,3.40800000e+06,9,27,16
0.009633,0.424128,0.504358,78,6.24000000e+05,9,27,17
0.009633,0.474128,-0.195642,12,9.60000000e+04,9,28,3
0.009633,0.474128,-0.145642,838,6.70400000e+06,9,28,4
0.009633,0.474128,-0.095642,1,8.00000000e+03,9,28,5
0.009633,0.474128,0.104358,617,4.93600000e+06,9,28,9
0.009633,0.474128,0.154358,44,3.52000000e+05,9,28,10
0.009633,0.524128,-0.145642,17,1.36000000e+05,9,29,4
0.009633,0.524128,-0.095642,999,7.99200000e+06,9,29,5
0.009633,0.524128,0.104358,682,5.45600000e+06,9,29,9
0.009633,0.574128,-0.095642,820,6.56000000e+06,9,30,5
0.009633,0.574128,0.054358,340,2.72000000e+06,9,30,8
0.009633,0.574128,0.104358,307,2.45600000e+06,9,30,9
0.009633,0.624128,-0.145642,406,3.24800000e+06,9,31,4
0.009633,0.624128,-0.095642,387,3.09600000e+06,9,31,5
0.009633,0.624128,-0.045642,185,1.48000000e+06,9,31,6
0.009633,0.624128,0.004358,266,2.12800000e+06,9,31,7
0.009633,0.624128,0.054358,624,4.99200000e+06,9,31,8
0.009633,0.624128,0.104358,12,9.60000000e+04,9,31,9
0.009633,0.674128,-0.145642,545,4.36000000e+06,9,32,4
0.009633,0.674128,-0.095642,193,1.54400000e+06,9,32,5
0.009633,0.674128,-0.045642,156,1.24800000e+06,9,32,6
0.009633,0.674128,0.004358,386,3.08800000e+06,9,32,7
0.009633,0.674128,0.054358,481,3.84800000e+06,9,32,8
0.009633,0.724128,-0.095642,352,2.81600000e+06,9,33,5
0.009633,0.724128,-0.045642,316,2.52800000e+06,9,33,6
0.009633,0.724128,0.004358,405,3.24000000e+06,9,33,7
0.059633,-0.825872,-0.245642,61,4.88000000e+05,10,2,2
0.059633,-0.825872,-0.195642,2,1.60000000e+04,10,2,3
0.059633,-0.775872,-0.245642,197,1.57600000e+06,10,3,2
0.059633,-0.775872,-0.195642,90,7.20000000e+05,10,3,3
0.059633,-0.725872,-0.245642,275,2.20000000e+06,10,4,2
0.059633,-0.725872,-0.195642,191,1.52800000e+06,10,4,3
0.059633,-0.725872,-0.145642,6,4.80000000e+04,10,4,4
0.059633,-0.675872,-0.245642,412,3.29600000e+06,10,5,2
0.059633,-0.675872,-0.195642,269,2.15200000e+06,10,5,3
0.059633,-0.675872,-0.145642,162,1.29600000e+06,10,5,4
0.059633,-0.675872,-0.095642,46,3.68000000e+05,10,5,5
0.059633,-0.675872,-0.045642,263,2.10400000e+06,10,5,6
0.059633,-0.675872,0.004358,111,8.88000000e+05,10,5,7
0.059633,-0.625872,-0.245642,654,5.23200000e+06,10,6,2
0.059633,-0.625872,-0.195642,253,2.02400000e+06,10,6,3
0.059633,-0.625872,-0.145642,280,2.24000000e+06,10,6,4
0.059633,-0.625872,-0.095642,274,2.19200000e+06,10,6,5
0.059633,-0.625872,-0.045642,19,1.52000000e+05,10,6,6
0.059633,-0.625872,0.004358,261,2.08800000e+06,10,6,7
0.059633,-0.575872,-0.245642,346,2.76800000e+06,10,7,2
0.059633,-0.575872,-0.195642,296,2.36800000e+06,10,7,3
0.059633,-0.575872,-0.145642,152,1.21600000e+06,10,7,4
0.059633,-0.575872,-0.095642,45,3.60000000e+05,10,7,5
0.059633,-0.575872,0.004358,341,2.72800000e+06,10,7,7
0.059633,-0.525872,-0.245642,84,6.72000000e+05,10,8,2
0.059633,-0.525872,-0.195642,218,1.74400000e+06,10,8,3
0.059633,-0.525872,0.004358,41,3.28000000e+05,10,8,7
0.059633,-0.525872,0.054358,491,3.92800000e+06,10,8,8
0.059633,-0.525872,0.104358,255,2.04000000e+06,10,8,9
0.059633,-0.525872,0.154358,12,9.60000000e+04,10,8,10
0.059633,-0.475872,-0.245642,84,6.72000000e+05,10,9,2
0.059633,-0.475872,-0.195642,246,1.96800000e+06,10,9,3
0.059633,-0.475872,0.104358,337,2.69600000e+06,10,9,9
0.059633,-0.475872,0.154358,485,3.88000000e+06,10,9,10
0.059633,-0.475872,0.204358,175,1.40000000e+06,10,9,11
0.059633,-0.425872,-0.245642,274,2.19200000e+06,10,10,2
0.059633,-0.425872,-0.195642,23,1.84000000e+05,10,10,3
0.059633,-0.425872,-0.145642,89,7.12000000e+05,10,10,4
0.059633,-0.425872,0.154358,238,1.90400000e+06,10,10,10
0.059633,-0.425872,0.204358,561,4.48800000e+06,10,10,11
0.059633,-0.425872,0.254358,83,6.64000000e+05,10,10,12
0.059633,-0.375872,-0.245642,379,3.03200000e+06,10,11,2
0.059633,-0.375872,-0.145642,113,9.04000000e+05,10,11,4
0.059633,-0.375872,-0.095642,41,3.28000000e+05,10,11,5
0.059633,-0.375872,-0.045642,1,8.00000000e+03,10,11,6
0.059633,-0.375872,0.204358,165,1.32000000e+06,10,11,11
0.059633,-0.375872,0.254358,518,4.14400000e+06,10,11,12
0.059633,-0.375872,0.304358,37,2.96000000e+05,10,11,13
0.059633,-0.325872,-0.245642,472,3.77600000e+06,10,12,2
0.059633,-0.325872,-0.145642,227,1.81600000e+06,10,12,4
0.059633,-0.325872,-0.095642,76,6.08000000e+05,10,12,5
0.059633,-0.325872,-0.045642,20,1.60000000e+05,10,12,6
0.059633,-0.325872,0.004358,3,2.40000000e+04,10,12,7
0.059633,-0.325872,0.204358,22,1.76000000e+05,10,12,11
0.059633,-0.325872,0.254358,531,4.24800000e+06,10,12,12
0.059633,-0.325872,0.304358,265,2.12000000e+06,10,12,13
0.059633,-0.325872,0.354358,2,1.60000000e+04,10,12,14
0.059633,-0.275872,-0.245642,683,5.46400000e+06,10,13,2
0.059633,-0.275872,-0.145642,3,2.40000000e+04,10,13,4
0.059633,-0.275872,-0.095642,146,1.16800000e+06,10,13,5
0.059633,-0.275872,-0.045642,140,1.12000000e+06,10,13,6
0.059633,-0.275872,0.004358,62,4.96000000e+05,10,13,7
0.059633,-0.275872,0.254358,22,1.76000000e+05,10,13,12
0.059633,-0.275872,0.304358,589,4.71200000e+06,10,13,13
0.059633,-0.275872,0.354358,215,1.72000000e+06,10,13,14
0.059633,-0.225872,-0.245642,524,4.19200000e+06,10,14,2
0.059633,-0.225872,-0.195642,50,4.00000000e+05,10,14,3
0.059633,-0.225872,-0.095642,5,4.00000000e+04,10,14,5
0.059633,-0.225872,-0.045642,14,1.12000000e+05,10,14,6
0.059633,-0.225872,0.304358,299,2.39200000e+06,10,14,13
0.059633,-0.225872,0.354358,513,4.10400000e+06,10,14,14
0.059633,-0.175872,-0.245642,538,4.30400000e+06,10,15,2
0.059633,-0.175872,-0.195642,2,1.60000000e+04,10,15,3
0.059633,-0.175872,0.004358,80,6.40000000e+05,10,15,7
0.059633,-0.175872,0.054358,102,8.16000000e+05,10,15,8
0.059633,-0.175872,0.104358,123,9.84000000e+05,10,15,9
0.059633,-0.175872,0.304358,88,7.04000000e+05,10,15,13
0.059633,-0.175872,0.354358,795,6.36000000e+06,10,15,14
0.059633,-0.175872,0.404358,18,1.44000000e+05,10,15,15
0.059633,-0.125872,-0.245642,515,4.12000000e+06,10,16,2
0.059633,-0.125872,-0.095642,1,8.00000000e+03,10,16,5
0.059633,-0.125872,-0.045642,92,7.36000000e+05,10,16,6
0.059633,-0.125872,0.004358,8,6.40000000e+04,10,16,7
0.059633,-0.125872,0.104358,38,3.04000000e+05,10,16,9
0.059633,-0.125872,0.154358,96,7.68000000e+05,10,16,10
0.059633,-0.125872,0.354358,592,4.73600000e+06,10,16,14
0.059633,-0.125872,0.404358,195,1.56000000e+06,10,16,15
0.059633,-0.075872,-0.245642,476,3.80800000e+06,10,17,2
0.059633,-0.075872,-0.095642,114,9.12000000e+05,10,17,5
0.059633,-0.075872,-0.045642,3,2.40000000e+04,10,17,6
0.059633,-0.075872,0.154358,96,7.68000000e+05,10,17,10
0.059633,-0.075872,0.354358,292,2.33600000e+06,10,17,14
0.059633,-0.075872,0.404358,241,1.92800000e+06,10,17,15
0.059633,-0.025872,-0.245642,493,3.94400000e+06,10,18,2
0.059633,-0.025872,-0.095642,87,6.96000000e+05,10,18,5
0.059633,-0.025872,0.154358,53,4.24000000e+05,10,18,10
0.059633,-0.025872,0.354358,277,2.21600000e+06,10,18,14
0.059633,-0.025872,0.404358,104,8.32000000e+05,10,18,15
0.059633,0.024128,-0.245642,606,4.84800000e+06,10,19,2
0.059633,0.024128,-0.095642,85,6.80000000e+05,10,19,5
0.059633,0.024128,-0.045642,25,2.00000000e+05,10,19,6
0.059633,0.024128,0.004358,2,1.60000000e+04,10,19,7
0.059633,0.024128,0.054358,2,1.60000000e+04,10,19,8
0.059633,0.024128,0.104358,8,6.40000000e+04,10,19,9
0.059633,0.024128,0.154358,42,3.36000000e+05,10,19,10
0.059633,0.024128,0.354358,298,2.38400000e+06,10,19,14
0.059633,0.024128,0.404358,152,1.21600000e+06,10,19,15
0.059633,0.074128,-0.245642,432,3.45600000e+06,10,20,2
0.059633,0.074128,-0.095642,8,6.40000000e+04,10,20,5
0.059633,0.074128,-0.045642,44,3.52000000e+05,10,20,6
0.059633,0.074128,0.004358,103,8.24000000e+05,10,20,7
0.059633,0.074128,0.054358,23,1.84000000e+05,10,20,8
0.059633,0.074128,0.104358,45,3.60000000e+05,10,20,9
0.059633,0.074128,0.154358,18,1.44000000e+05,10,20,10
0.059633,0.074128,0.404358,341,2.72800000e+06,10,20,15
0.059633,0.124128,-0.245642,333,2.66400000e+06,10,21,2
0.059633,0.124128,-0.045642,14,1.12000000e+05,10,21,6
0.059633,0.124128,0.004358,179,1.43200000e+06,10,21,7
0.059633,0.124128,0.054358,75,6.00000000e+05,10,21,8
0.059633,0.124128,0.104358,28,2.24000000e+05,10,21,9
0.059633,0.124128,0.404358,108,8.64000000e+05,10,21,15
0.059633,0.124128,0.454358,139,1.11200000e+06,10,21,16
0.059633,0.174128,-0.245642,241,1.92800000e+06,10,22,2
0.059633,0.174128,-0.195642,27,2.16000000e+05,10,22,3
0.059633,0.174128,-0.045642,1,8.00000000e+03,10,22,6
0.059633,0.174128,0.004358,138,1.10400000e+06,10,22,7
0.059633,0.174128,0.054358,50,4.00000000e+05,10,22,8
0.059633,0.174128,0.104358,3,2.40000000e+04,10,22,9
0.059633,0.174128,0.154358,28,2.24000000e+05,10,22,10
0.059633,0.174128,0.204358,100,8.00000000e+05,10,22,11
0.059633,0.174128,0.254358,21,1.68000000e+05,10,22,12
0.059633,0.174128,0.404358,523,4.18400000e+06,10,22,15
0.059633,0.174128,0.454358,36,2.88000000e+05,10,22,16
0.059633,0.224128,-0.245642,190,1.52000000e+06,10,23,2
0.059633,0.224128,-0.195642,56,4.48000000e+05,10,23,3
0.059633,0.224128,0.004358,155,1.24000000e+06,10,23,7
0.059633,0.224128,0.054358,493,3.94400000e+06,10,23,8
0.059633,0.224128,0.104358,492,3.93600000e+06,10,23,9
0.059633,0.224128,0.154358,423,3.38400000e+06,10,23,10
0.059633,0.224128,0.204358,175,1.40000000e+06,10,23,11
0.059633,0.224128,0.254358,129,1.03200000e+06,10,23,12
0.059633,0.224128,0.304358,145,1.16000000e+06,10,23,13
0.059633,0.224128,0.404358,609,4.87200000e+06,10,23,15
0.059633,0.224128,0.454358,27,2.16000000e+05,10,23,16
0.059633,0.274128,-0.245642,95,7.60000000e+05,10,24,2
0.059633,0.274128,-0.195642,45,3.60000000e+05,10,24,3
0.059633,0.274128,-0.145642,10,8.00000000e+04,10,24,4
0.059633,0.274128,-0.095642,468,3.74400000e+06,10,24,5
0.059633,0.274128,-0.045642,539,4.31200000e+06,10,24,6
0.059633,0.274128,0.004358,553,4.42400000e+06,10,24,7
0.059633,0.274128,0.054358,123,9.84000000e+05,10,24,8
0.059633,0.274128,0.104358,179,1.43200000e+06,10,24,9
0.059633,0.274128,0.154358,108,8.64000000e+05,10,24,10
0.059633,0.274128,0.204358,114,9.12000000e+05,10,24,11
0.059633,0.274128,0.254358,444,3.55200000e+06,10,24,12
0.059633,0.274128,0.304358,199,1.59200000e+06,10,24,13
0.059633,0.274128,0.354358,25,2.00000000e+05,10,24,14
0.059633,0.274128,0.404358,268,2.14400000e+06,10,24,15
